abnormal_subdomain,nb_external_redirection,longest_words_raw,longest_word_host,phish_hints,suspecious_tld,dns_record,status
0,0,8,8,0,0,0,legitimate
0,0,10,2,0,0,0,phishing
0,0,4,4,0,0,0,legitimate
0,0,7,6,0,0,0,phishing
0,0,19,19,0,0,0,phishing
0,0,12,6,0,0,0,legitimate
0,0,8,8,0,0,0,legitimate
0,0,14,6,0,0,0,legitimate
0,0,24,4,0,0,0,phishing
0,0,12,12,1,0,0,legitimate
0,0,13,13,1,0,0,phishing
0,0,13,13,0,0,0,legitimate
0,0,7,5,0,0,0,legitimate
0,0,9,9,0,0,0,legitimate
0,0,7,7,0,0,0,phishing
0,0,8,8,0,1,0,phishing
0,0,9,9,0,0,0,legitimate
0,0,25,10,0,0,0,phishing
0,0,9,9,0,0,0,legitimate
0,0,10,10,1,0,0,phishing
0,0,9,9,0,0,0,legitimate
0,0,6,6,0,0,0,phishing
0,0,11,11,0,0,0,legitimate
0,0,10,10,0,0,0,legitimate
0,0,10,10,1,0,0,legitimate
0,0,9,9,0,0,0,phishing
0,0,5,5,0,0,0,legitimate
0,0,34,8,0,0,0,phishing
0,0,9,9,0,0,0,legitimate
0,0,13,13,0,0,0,legitimate
0,0,11,11,0,0,0,phishing
0,0,9,9,0,0,0,legitimate
0,0,288,11,0,0,0,phishing
1,0,7,4,0,0,0,legitimate
0,0,10,6,0,0,0,legitimate
0,0,18,18,0,0,1,phishing
0,0,14,14,0,1,0,phishing
0,0,10,10,0,0,0,legitimate
0,0,12,10,0,0,0,legitimate
0,0,7,7,0,0,0,phishing
0,0,10,10,0,0,0,phishing
0,0,9,9,0,0,0,legitimate
0,0,15,15,0,0,0,legitimate
0,0,32,10,2,0,0,phishing
0,0,11,11,0,0,0,phishing
0,0,11,11,0,0,0,phishing
0,0,10,4,0,0,0,legitimate
0,0,10,10,1,0,0,phishing
0,0,11,11,0,0,0,phishing
0,0,13,13,0,0,0,phishing
0,0,14,14,0,0,0,legitimate
0,0,9,9,3,0,0,phishing
0,0,9,4,1,0,0,phishing
0,0,9,9,0,0,0,legitimate
0,0,11,5,1,0,0,legitimate
0,0,11,11,0,0,0,legitimate
0,0,10,10,0,0,0,phishing
0,0,15,15,0,0,0,legitimate
0,0,6,6,0,0,0,phishing
0,0,12,5,0,0,0,legitimate
0,0,10,8,0,0,0,legitimate
0,0,32,17,1,0,0,phishing
0,0,11,8,0,0,0,legitimate
0,0,10,10,0,0,0,legitimate
0,0,8,8,0,0,0,legitimate
0,0,10,10,0,0,0,legitimate
0,0,18,4,0,0,0,phishing
0,0,12,12,2,0,0,phishing
0,0,11,9,0,0,0,legitimate
0,0,10,10,0,0,0,legitimate
0,0,8,8,0,0,0,phishing
0,0,32,10,3,0,0,phishing
0,0,16,16,0,0,0,legitimate
0,0,64,15,0,0,0,phishing
0,0,11,10,0,0,0,legitimate
0,0,15,8,2,0,0,legitimate
0,0,10,10,1,0,0,legitimate
0,0,7,5,0,0,0,phishing
0,0,10,10,0,0,0,legitimate
0,0,17,13,0,0,0,phishing
0,0,5,5,0,0,0,legitimate
0,0,27,3,1,0,0,legitimate
0,0,6,6,0,0,0,phishing
0,0,11,11,0,0,0,legitimate
0,0,8,8,0,0,0,legitimate
0,0,21,13,0,0,0,legitimate
0,0,24,7,0,0,0,legitimate
0,0,17,13,0,0,0,phishing
0,0,12,12,0,0,0,phishing
0,0,17,13,0,0,0,phishing
0,0,8,8,0,0,0,legitimate
0,0,10,10,0,0,0,legitimate
0,0,15,15,0,0,0,legitimate
0,0,10,6,0,0,0,legitimate
0,0,12,6,1,0,0,legitimate
0,0,14,6,2,0,0,phishing
0,0,32,7,0,0,0,phishing
0,0,76,12,0,0,0,phishing
0,0,21,9,1,0,0,phishing
0,0,11,11,0,0,0,legitimate
0,0,18,7,0,0,0,legitimate
0,0,12,12,0,0,0,phishing
1,0,50,3,0,0,1,phishing
0,0,14,12,1,0,0,phishing
0,0,22,22,1,0,0,phishing
0,0,7,3,0,0,0,phishing
0,0,15,15,0,0,0,legitimate
0,0,10,10,0,0,0,legitimate
0,0,87,13,0,0,0,phishing
0,0,21,21,0,0,0,legitimate
0,0,11,8,0,0,0,legitimate
0,0,9,9,0,0,0,phishing
0,0,25,25,3,0,0,phishing
0,0,16,13,0,0,0,phishing
0,0,24,7,0,0,0,legitimate
0,0,15,15,0,0,0,phishing
0,0,32,12,0,0,0,phishing
0,0,7,6,0,0,0,legitimate
0,0,7,6,1,0,0,phishing
0,0,11,11,0,0,0,legitimate
0,0,12,12,1,0,0,phishing
0,0,10,3,0,0,0,legitimate
0,0,8,8,0,0,0,legitimate
0,0,8,7,0,0,0,legitimate
0,0,18,6,2,0,0,phishing
0,0,20,20,0,0,0,phishing
0,0,19,19,0,0,0,phishing
0,0,16,7,0,0,0,legitimate
0,0,10,10,0,0,0,legitimate
0,0,8,8,0,0,0,legitimate
0,0,14,14,0,0,0,phishing
0,0,11,7,0,0,0,legitimate
0,0,8,6,0,0,0,legitimate
0,0,9,9,0,0,0,legitimate
0,0,9,9,0,0,0,phishing
0,0,17,13,0,0,0,phishing
0,0,4,4,0,0,0,legitimate
0,0,12,12,2,0,0,phishing
0,0,9,9,0,0,0,legitimate
0,0,8,4,1,0,0,legitimate
0,0,11,5,0,0,0,legitimate
0,0,24,5,0,0,0,phishing
0,0,14,14,0,0,0,phishing
0,0,16,16,4,0,0,phishing
0,0,15,15,0,0,0,phishing
0,0,17,17,0,0,0,phishing
0,0,6,6,0,0,0,legitimate
0,0,10,10,0,0,0,legitimate
0,0,8,8,0,0,0,phishing
0,0,14,14,0,0,0,legitimate
0,0,11,11,0,0,0,legitimate
0,0,7,7,1,0,0,phishing
0,0,9,9,0,0,0,phishing
0,0,7,3,0,0,0,legitimate
0,0,7,3,0,0,0,phishing
0,0,25,10,0,0,0,phishing
0,0,12,11,0,0,0,legitimate
0,0,11,11,0,0,0,phishing
0,0,16,16,0,0,0,phishing
0,0,12,12,0,0,0,phishing
0,0,8,8,0,0,0,legitimate
0,0,32,7,2,0,0,phishing
0,0,32,10,0,0,0,phishing
0,0,16,16,0,0,0,phishing
0,0,151,8,0,0,0,phishing
0,0,9,9,0,0,0,legitimate
0,0,10,9,0,0,0,legitimate
0,0,11,11,0,0,0,legitimate
0,0,7,6,0,0,0,legitimate
0,0,17,17,0,0,0,legitimate
0,0,10,10,0,0,0,legitimate
0,0,14,10,1,0,0,legitimate
0,0,32,19,0,0,0,phishing
0,0,14,14,0,0,0,phishing
0,0,13,13,0,0,0,legitimate
0,0,15,4,0,0,0,phishing
0,0,24,24,1,0,1,phishing
0,0,7,4,0,0,0,legitimate
0,0,15,6,4,0,0,phishing
0,0,40,15,5,0,0,phishing
0,0,14,14,0,0,0,phishing
0,0,8,8,0,0,0,legitimate
0,0,16,4,0,0,0,legitimate
0,0,13,13,0,0,0,phishing
0,0,7,7,0,0,0,phishing
0,0,12,12,0,0,0,legitimate
0,0,27,27,0,0,0,legitimate
0,0,3,3,0,0,0,phishing
0,0,288,6,0,0,0,phishing
0,0,13,13,0,0,0,legitimate
0,0,20,11,0,0,0,phishing
0,0,8,8,0,0,0,legitimate
0,0,6,5,0,0,0,legitimate
0,0,9,9,0,0,0,phishing
0,0,18,18,0,0,0,phishing
1,1,8,3,1,0,1,phishing
0,0,11,11,0,0,0,phishing
0,0,10,9,0,0,0,legitimate
0,0,15,15,0,0,0,legitimate
0,0,23,23,0,0,0,legitimate
0,0,10,10,0,0,0,legitimate
0,0,12,12,0,0,0,phishing
0,0,7,7,0,0,0,phishing
0,0,14,6,0,0,0,legitimate
0,0,8,8,0,0,0,legitimate
0,0,20,9,1,1,0,phishing
1,0,8,3,0,0,1,phishing
0,0,9,9,0,0,0,legitimate
0,0,11,8,0,0,0,phishing
0,0,8,8,0,0,0,legitimate
0,0,14,14,0,0,0,phishing
1,0,10,7,0,0,0,phishing
0,0,10,9,0,0,1,legitimate
0,0,14,14,0,0,0,legitimate
0,0,11,7,0,0,0,legitimate
0,0,7,7,0,0,0,legitimate
0,0,9,4,0,0,0,legitimate
0,0,7,7,0,0,0,legitimate
0,0,13,12,4,0,0,phishing
0,0,6,5,0,0,0,legitimate
0,0,18,18,0,0,0,phishing
0,0,15,15,0,0,0,legitimate
0,0,8,6,0,0,0,phishing
0,0,10,10,0,0,0,legitimate
0,0,10,6,0,0,0,legitimate
0,0,12,12,3,0,0,phishing
0,0,8,4,2,0,0,phishing
0,0,11,11,0,0,0,legitimate
0,0,13,13,0,0,0,legitimate
0,0,17,17,0,0,0,legitimate
0,0,15,15,0,0,0,legitimate
0,0,32,10,0,0,0,phishing
0,0,12,12,3,0,0,phishing
0,0,7,7,0,0,0,legitimate
0,0,16,16,0,0,0,legitimate
0,0,13,7,0,0,0,legitimate
0,0,12,12,0,0,0,legitimate
0,0,10,10,0,0,0,legitimate
0,0,10,10,0,0,0,phishing
0,0,8,5,0,0,0,legitimate
0,0,43,6,0,0,0,phishing
0,0,17,17,0,0,0,legitimate
0,0,16,16,0,0,0,phishing
0,0,15,15,1,1,0,phishing
0,0,10,10,1,0,0,phishing
0,0,15,15,0,0,0,phishing
0,0,17,13,0,0,0,phishing
0,0,15,15,0,0,0,legitimate
0,0,14,14,0,0,0,phishing
0,0,109,4,2,0,0,phishing
0,0,12,9,0,0,0,legitimate
0,0,5,5,0,0,0,legitimate
0,0,10,10,0,0,0,legitimate
0,0,7,7,0,0,0,legitimate
0,0,17,17,0,0,0,legitimate
0,0,16,16,0,0,0,phishing
0,0,32,32,0,0,0,phishing
0,0,8,5,0,0,0,legitimate
0,0,19,19,0,0,0,phishing
0,0,12,12,0,0,0,phishing
0,0,14,14,0,0,0,legitimate
0,0,10,10,0,0,0,legitimate
0,0,32,14,0,0,0,phishing
0,0,6,6,0,0,0,legitimate
0,0,11,11,1,0,0,phishing
0,0,12,12,0,0,0,legitimate
0,0,9,9,0,0,0,legitimate
0,0,10,9,0,0,0,legitimate
0,0,7,7,0,0,0,legitimate
0,0,16,16,0,0,0,phishing
0,0,10,10,0,0,0,legitimate
0,0,20,8,0,0,0,phishing
0,0,9,9,1,0,0,phishing
0,0,7,6,0,0,0,phishing
0,0,9,9,1,0,0,legitimate
0,0,14,14,4,0,0,phishing
0,0,12,12,0,0,0,legitimate
0,0,4,4,0,0,0,phishing
0,0,17,17,0,0,0,phishing
0,0,11,11,1,0,0,phishing
0,0,10,10,0,0,0,legitimate
0,0,8,8,0,0,0,phishing
0,0,14,14,3,0,0,phishing
0,0,9,6,0,0,0,legitimate
0,0,13,13,0,0,0,phishing
0,0,6,6,1,0,0,phishing
0,0,17,13,0,0,0,phishing
0,0,11,11,0,1,0,phishing
0,0,13,6,1,0,0,phishing
0,0,10,10,0,0,0,legitimate
1,0,32,10,0,0,0,phishing
1,1,10,3,3,0,1,phishing
0,0,7,7,2,0,0,phishing
0,0,9,6,2,0,0,phishing
1,1,6,3,1,0,1,phishing
0,0,8,6,0,0,0,phishing
0,0,16,16,0,0,0,phishing
0,0,3,3,0,0,0,legitimate
0,0,12,12,1,0,0,phishing
0,0,16,12,0,0,0,legitimate
0,0,11,11,0,0,0,legitimate
0,0,8,4,0,0,0,phishing
0,0,72,3,1,0,0,phishing
0,0,8,8,0,0,0,legitimate
0,0,14,14,0,0,0,phishing
0,0,11,11,0,0,0,phishing
0,0,9,8,0,0,0,legitimate
0,0,12,12,3,0,0,phishing
0,0,12,5,0,0,0,legitimate
0,0,10,10,0,0,0,legitimate
0,0,14,14,0,0,0,legitimate
0,0,7,7,0,0,0,legitimate
0,0,11,11,0,0,0,legitimate
0,0,7,6,0,0,0,legitimate
0,0,12,10,0,0,0,phishing
0,0,13,9,0,0,0,legitimate
0,0,12,7,3,0,0,phishing
0,0,14,14,0,0,0,phishing
0,0,32,7,0,0,0,phishing
0,0,13,10,0,0,0,legitimate
0,0,7,7,0,0,0,legitimate
0,0,16,16,0,0,0,phishing
0,0,13,13,2,0,0,phishing
0,0,16,16,0,0,0,phishing
0,0,11,9,0,0,0,legitimate
0,0,30,30,1,0,0,phishing
0,0,12,12,0,0,0,phishing
0,0,7,7,0,0,0,legitimate
0,0,8,6,0,0,0,legitimate
0,0,10,9,0,0,0,legitimate
0,0,8,8,2,0,0,phishing
0,0,13,13,0,0,0,legitimate
0,0,12,9,0,0,0,legitimate
0,0,12,12,0,0,0,phishing
0,0,19,19,0,0,0,legitimate
0,0,15,15,0,0,0,legitimate
0,0,14,14,0,0,0,phishing
0,0,7,7,0,0,0,phishing
0,0,16,16,2,0,0,phishing
0,0,32,5,0,0,0,phishing
0,0,8,4,0,0,0,legitimate
0,0,11,10,0,0,0,legitimate
0,0,17,13,0,0,0,phishing
0,0,10,3,0,0,0,legitimate
0,0,8,8,0,0,0,legitimate
0,0,14,11,1,0,0,phishing
0,0,17,7,1,1,0,phishing
0,0,7,7,0,0,0,phishing
0,0,17,14,0,0,1,phishing
0,0,13,13,0,0,0,phishing
0,0,22,22,0,0,0,legitimate
1,0,5,3,0,0,1,phishing
0,0,8,8,0,0,0,phishing
0,0,4,4,0,0,0,legitimate
0,0,8,8,0,0,0,legitimate
0,0,17,14,0,0,0,phishing
0,0,4,4,0,0,0,legitimate
0,0,15,15,2,0,0,phishing
0,0,20,20,0,0,0,phishing
0,0,12,12,0,0,0,legitimate
0,0,8,7,0,0,0,phishing
0,0,19,19,0,0,0,phishing
0,0,13,13,0,0,0,legitimate
0,0,12,9,3,0,0,phishing
0,0,15,13,0,0,0,phishing
0,0,17,17,0,0,0,legitimate
0,0,29,4,0,0,0,phishing
0,0,61,61,0,0,0,phishing
0,0,11,11,0,0,0,legitimate
0,0,13,13,0,0,0,legitimate
0,0,12,12,0,0,0,phishing
0,0,8,8,0,0,0,legitimate
0,0,10,8,0,0,0,legitimate
0,0,6,6,0,0,0,legitimate
0,0,15,15,1,0,0,phishing
0,0,4,4,0,0,0,legitimate
0,0,32,11,3,0,0,phishing
0,0,8,8,2,0,0,phishing
0,0,8,6,0,0,0,legitimate
0,0,10,7,0,0,0,legitimate
0,0,13,12,0,0,0,phishing
0,0,12,8,0,0,0,legitimate
0,0,12,3,0,0,0,legitimate
0,0,11,7,0,0,0,legitimate
0,0,12,3,0,0,0,legitimate
0,0,7,7,0,0,0,legitimate
0,0,13,13,0,0,0,legitimate
0,0,9,9,0,0,0,phishing
0,0,12,8,0,0,0,legitimate
0,0,9,9,0,0,0,phishing
0,0,7,7,0,0,0,legitimate
0,0,9,6,0,0,0,legitimate
0,0,64,12,3,0,0,phishing
0,0,8,8,1,0,0,legitimate
0,0,139,5,0,0,0,phishing
0,0,11,11,1,0,0,phishing
0,0,12,11,0,0,0,legitimate
0,0,6,6,0,0,0,legitimate
0,0,8,8,0,0,0,legitimate
0,0,17,13,0,0,0,phishing
0,0,9,9,3,0,0,phishing
0,0,13,13,0,0,0,legitimate
0,0,44,6,1,0,0,phishing
0,0,10,10,1,0,0,legitimate
0,0,41,41,0,1,0,phishing
0,0,10,10,0,0,0,phishing
0,0,8,8,0,0,0,phishing
0,0,9,8,0,0,0,legitimate
0,0,13,13,0,0,0,phishing
0,0,15,10,0,0,0,legitimate
0,0,11,11,0,0,0,phishing
0,0,16,16,0,0,0,phishing
0,0,22,22,3,0,0,phishing
0,0,6,6,2,0,0,phishing
0,0,10,10,0,0,0,legitimate
0,0,5,5,0,0,0,legitimate
0,0,14,10,0,0,0,legitimate
0,0,10,7,0,0,0,legitimate
0,0,42,9,2,0,0,phishing
0,0,10,7,0,0,0,phishing
0,0,17,17,0,0,0,legitimate
0,0,17,17,0,0,0,legitimate
0,0,30,8,1,0,0,phishing
0,0,16,16,0,0,0,legitimate
0,0,12,12,0,0,0,legitimate
0,0,5,3,0,0,0,phishing
0,0,12,10,0,0,0,phishing
0,0,24,24,4,0,0,phishing
0,0,18,6,1,0,0,phishing
0,0,6,6,0,0,0,legitimate
0,0,12,12,0,0,0,phishing
0,0,10,10,0,0,0,legitimate
0,0,17,17,0,0,0,phishing
0,0,49,6,1,0,0,phishing
0,0,8,8,0,0,0,phishing
0,0,15,13,0,0,0,phishing
0,0,10,8,0,0,0,legitimate
0,0,6,6,1,0,0,phishing
0,0,10,10,1,0,0,phishing
0,0,16,16,0,0,0,legitimate
0,0,17,17,0,0,0,legitimate
0,0,17,13,0,0,0,phishing
0,0,5,5,0,0,0,legitimate
0,0,200,11,0,0,0,phishing
0,0,8,6,0,0,0,legitimate
0,0,32,10,0,0,0,phishing
0,0,7,6,1,1,0,phishing
0,0,5,5,0,0,0,legitimate
0,0,17,13,0,0,0,phishing
0,0,11,11,1,0,0,phishing
0,0,17,13,0,0,0,phishing
0,0,12,8,1,0,0,phishing
0,0,15,15,0,0,0,legitimate
0,0,15,6,0,0,0,legitimate
0,0,32,15,4,0,0,phishing
0,0,8,8,0,0,0,legitimate
0,0,15,15,0,0,0,legitimate
0,0,14,14,0,0,0,legitimate
0,0,9,9,0,0,0,phishing
0,0,12,12,0,0,0,phishing
0,0,19,19,0,0,0,phishing
0,0,8,8,0,0,1,phishing
0,0,7,7,4,0,0,phishing
0,0,17,17,0,0,0,legitimate
0,0,11,11,0,0,0,phishing
0,0,12,12,1,0,0,phishing
0,0,13,13,1,0,0,phishing
0,0,23,17,1,1,1,phishing
0,0,11,8,0,0,0,legitimate
0,0,20,20,0,0,0,legitimate
0,0,25,25,0,0,0,legitimate
0,0,13,13,0,0,0,legitimate
0,0,10,9,0,0,0,legitimate
0,0,9,9,0,0,0,legitimate
0,0,12,10,0,0,0,legitimate
1,0,13,3,2,0,0,phishing
0,0,9,9,0,0,0,legitimate
0,0,11,3,0,0,0,phishing
0,0,7,7,0,0,0,legitimate
0,0,64,15,1,0,0,legitimate
0,0,3,3,0,0,0,legitimate
0,0,8,8,0,0,0,legitimate
0,0,9,9,0,0,0,legitimate
0,0,12,7,0,0,0,legitimate
0,0,9,9,0,0,0,legitimate
0,0,8,8,0,0,0,legitimate
1,0,9,9,0,0,0,phishing
0,0,9,7,0,0,0,legitimate
0,0,28,11,0,0,0,legitimate
0,0,9,9,0,0,0,legitimate
0,0,11,11,0,0,0,legitimate
0,0,40,12,0,0,0,phishing
0,0,30,4,0,0,0,legitimate
0,0,12,9,0,0,0,legitimate
0,0,13,13,0,0,0,legitimate
0,0,7,6,3,0,0,phishing
0,0,11,11,0,0,0,legitimate
0,0,8,5,0,0,0,legitimate
0,0,32,19,0,0,0,phishing
0,0,10,10,0,0,0,legitimate
0,0,44,44,1,0,0,phishing
0,0,12,6,0,0,0,legitimate
0,0,32,11,3,0,0,phishing
0,0,14,14,0,0,0,legitimate
0,0,17,8,0,0,0,phishing
0,0,18,18,0,0,0,legitimate
0,0,8,8,0,0,0,legitimate
0,0,31,21,0,0,0,phishing
0,0,11,6,0,0,0,legitimate
1,0,32,10,0,0,0,phishing
0,0,9,9,0,0,0,phishing
0,0,6,6,0,0,0,legitimate
0,0,11,11,0,0,0,legitimate
0,0,15,15,0,0,0,legitimate
0,0,17,17,0,0,0,legitimate
0,0,11,11,0,0,0,legitimate
0,0,8,8,0,0,0,legitimate
0,0,9,9,0,0,0,phishing
0,0,11,7,0,0,0,legitimate
0,0,16,16,3,0,0,phishing
0,0,17,13,0,0,0,phishing
0,0,7,7,0,0,0,legitimate
0,0,14,8,0,0,0,legitimate
0,0,6,6,0,0,0,legitimate
0,0,14,2,0,0,0,phishing
0,0,22,22,0,0,0,phishing
0,0,8,8,0,0,0,phishing
0,0,13,13,0,0,0,legitimate
0,0,11,11,0,0,0,phishing
0,0,15,13,0,0,0,phishing
0,0,12,12,0,0,0,legitimate
0,0,17,17,0,0,0,phishing
0,0,8,8,0,0,0,legitimate
0,0,17,17,0,0,0,legitimate
0,0,10,10,0,0,0,legitimate
0,0,20,20,1,0,0,legitimate
0,0,10,10,0,0,0,phishing
0,0,11,6,1,0,0,phishing
0,0,6,6,0,0,0,legitimate
0,0,10,10,0,0,0,phishing
0,0,44,9,0,0,0,legitimate
0,0,8,8,0,0,0,legitimate
0,0,13,13,0,0,0,legitimate
0,0,11,7,0,0,0,legitimate
0,0,7,7,0,0,0,legitimate
0,0,14,14,0,0,0,phishing
0,0,9,9,0,0,0,legitimate
0,0,12,12,0,0,0,phishing
0,0,12,11,0,0,0,phishing
0,0,32,19,0,0,0,phishing
0,0,12,12,1,0,0,phishing
0,0,30,9,1,0,0,phishing
0,0,10,10,0,0,0,legitimate
1,0,8,8,1,0,0,phishing
0,0,13,13,1,0,0,phishing
0,0,12,12,0,0,0,phishing
0,0,10,10,0,0,0,legitimate
0,0,6,6,0,0,0,phishing
0,0,14,14,1,0,0,phishing
0,0,22,22,0,0,0,legitimate
0,0,15,15,0,0,0,legitimate
0,0,13,10,0,0,0,legitimate
0,0,7,7,0,0,0,legitimate
0,0,16,16,0,0,0,legitimate
0,0,32,6,0,0,0,phishing
0,0,11,9,1,0,0,phishing
0,0,7,7,1,0,0,phishing
0,0,13,13,0,0,0,phishing
0,0,11,11,0,0,0,phishing
0,0,10,5,0,1,0,phishing
0,0,11,9,0,0,0,legitimate
0,0,17,8,0,0,0,phishing
0,0,8,7,4,0,0,phishing
0,0,75,5,0,0,0,phishing
0,0,8,8,0,0,0,phishing
0,0,17,13,0,0,0,phishing
0,0,7,6,0,0,0,legitimate
0,0,13,13,1,0,0,legitimate
0,0,17,9,0,0,0,phishing
0,0,5,5,0,0,0,phishing
0,0,11,11,0,0,0,phishing
0,0,10,10,0,0,0,phishing
0,0,24,24,0,0,0,phishing
0,0,15,15,0,0,0,legitimate
0,0,17,17,0,0,0,legitimate
0,0,11,11,0,0,0,phishing
0,0,8,4,2,0,0,phishing
0,0,9,9,0,0,0,legitimate
0,0,10,9,0,0,0,legitimate
0,0,11,5,0,0,0,legitimate
1,0,3,3,0,0,1,phishing
0,0,18,18,0,0,0,phishing
0,0,13,8,0,0,0,legitimate
0,0,26,21,0,0,0,phishing
0,0,7,7,0,0,0,legitimate
0,0,10,10,0,0,0,legitimate
0,0,18,18,0,0,0,phishing
0,0,13,13,0,0,0,phishing
0,0,42,42,0,0,0,phishing
0,0,8,8,0,0,0,legitimate
0,0,43,43,0,0,0,phishing
0,0,11,11,3,0,0,phishing
0,0,7,7,0,0,0,legitimate
0,0,11,11,3,0,0,phishing
0,0,8,8,0,0,0,legitimate
0,0,6,6,0,0,0,phishing
0,0,32,8,1,0,0,phishing
0,0,20,17,0,0,0,legitimate
0,0,7,7,0,0,0,legitimate
0,0,9,6,0,0,0,legitimate
0,0,14,14,0,0,0,legitimate
0,0,14,10,0,0,0,legitimate
0,0,6,6,0,0,0,legitimate
0,0,13,6,0,0,0,legitimate
0,0,8,4,0,0,0,legitimate
0,0,18,18,0,0,0,phishing
0,0,14,14,0,0,0,legitimate
0,0,17,17,0,0,0,legitimate
0,0,13,13,0,0,0,phishing
0,0,10,10,0,0,0,legitimate
0,0,16,16,0,0,0,legitimate
0,0,16,16,0,0,0,legitimate
0,0,11,11,0,0,0,phishing
0,0,12,12,0,0,0,phishing
0,0,4,4,0,0,0,legitimate
0,0,10,10,0,0,0,legitimate
0,0,18,18,0,0,0,phishing
0,0,9,9,0,0,0,phishing
0,0,9,9,0,0,0,phishing
0,0,10,10,1,0,0,phishing
0,0,4,4,0,0,0,phishing
1,0,32,20,0,0,0,phishing
0,0,5,5,0,0,1,phishing
0,0,4,4,0,0,0,legitimate
0,0,139,5,0,0,0,phishing
0,0,6,6,0,0,0,phishing
0,0,13,13,1,0,0,phishing
0,0,9,4,0,0,0,legitimate
0,0,18,9,0,0,0,phishing
0,0,12,12,0,0,0,phishing
0,0,11,11,0,0,0,phishing
0,0,38,10,0,0,0,phishing
0,0,9,9,1,0,0,phishing
0,0,9,9,0,0,0,legitimate
0,0,17,13,0,0,0,phishing
0,0,13,7,0,0,0,legitimate
0,0,32,3,0,0,0,phishing
0,0,9,9,3,0,0,phishing
0,0,17,13,0,0,0,phishing
1,0,16,3,1,0,1,phishing
0,0,17,13,0,0,0,phishing
0,0,10,10,0,0,0,legitimate
0,0,15,15,0,0,0,legitimate
0,0,9,5,3,0,0,phishing
0,0,192,11,0,0,0,phishing
0,0,12,12,0,0,0,legitimate
0,0,6,6,0,0,0,legitimate
0,0,14,14,0,0,0,phishing
0,0,8,6,0,0,0,legitimate
0,0,12,12,0,0,0,phishing
0,0,12,12,0,0,0,legitimate
0,0,10,10,0,0,0,legitimate
0,0,14,14,0,0,0,phishing
0,0,14,9,0,0,0,legitimate
0,0,13,13,0,0,0,legitimate
0,0,18,18,0,0,0,legitimate
0,0,8,6,0,0,0,phishing
0,0,32,9,0,0,0,phishing
0,0,19,19,1,0,0,phishing
0,0,383,10,0,0,0,phishing
0,0,15,15,1,0,0,phishing
0,0,19,19,0,0,0,legitimate
0,0,13,10,3,0,0,phishing
0,0,13,13,0,0,0,legitimate
0,0,10,10,0,0,0,phishing
0,0,16,16,0,0,0,legitimate
0,0,9,9,0,0,0,phishing
0,0,12,12,0,0,0,legitimate
0,0,16,16,0,0,0,legitimate
0,0,10,9,0,1,0,phishing
0,0,9,9,0,0,0,phishing
0,0,6,6,0,0,0,legitimate
0,0,14,14,0,0,0,legitimate
0,0,11,11,0,0,0,phishing
0,0,9,6,0,0,0,legitimate
0,0,4,4,0,0,0,legitimate
1,0,15,15,0,0,0,phishing
0,0,10,10,0,0,0,phishing
0,0,31,3,0,0,0,legitimate
0,0,18,7,0,0,0,phishing
0,0,9,9,0,0,0,legitimate
0,0,17,17,0,0,0,legitimate
0,0,10,9,0,0,0,legitimate
1,1,3,3,0,0,1,phishing
0,0,13,6,0,0,0,legitimate
0,0,167,8,0,0,0,phishing
0,0,18,13,0,0,1,phishing
0,0,19,19,0,0,0,legitimate
0,0,7,7,0,0,0,phishing
0,0,32,15,3,0,0,phishing
0,0,7,7,0,0,0,phishing
0,0,13,13,0,0,0,legitimate
0,0,9,9,0,0,0,legitimate
0,0,12,4,0,0,0,legitimate
0,0,10,10,0,0,0,legitimate
0,0,19,13,0,0,0,phishing
0,0,17,13,0,0,0,phishing
0,0,13,13,0,0,0,legitimate
0,0,19,19,0,0,0,legitimate
0,0,12,12,3,0,0,legitimate
0,0,13,13,0,0,0,phishing
0,0,11,11,0,0,0,phishing
0,0,17,14,0,0,0,phishing
0,0,12,12,0,0,0,legitimate
0,0,13,13,0,0,0,phishing
0,0,8,8,0,0,0,phishing
0,0,12,12,0,0,0,phishing
0,0,15,15,0,0,0,legitimate
0,0,11,11,0,0,0,legitimate
0,0,11,7,0,0,0,legitimate
1,0,26,3,3,0,1,phishing
0,0,13,9,0,0,0,phishing
0,0,9,9,0,0,0,legitimate
0,0,12,12,0,0,0,phishing
0,0,15,15,0,0,0,legitimate
0,0,17,13,0,0,0,phishing
0,0,8,8,0,0,0,phishing
0,0,4,4,0,0,0,legitimate
0,0,15,15,2,0,0,phishing
0,0,40,11,0,0,0,phishing
0,0,7,4,0,0,0,phishing
0,0,64,8,2,0,0,phishing
0,0,16,16,0,0,0,legitimate
0,0,9,9,0,0,0,legitimate
0,0,10,5,0,1,0,phishing
0,0,17,17,0,0,0,phishing
0,0,14,14,0,0,0,legitimate
0,0,10,10,0,0,0,legitimate
0,0,12,11,0,0,0,phishing
0,0,8,8,0,0,0,legitimate
0,0,11,11,0,0,0,legitimate
0,0,6,6,0,0,0,legitimate
0,0,17,17,0,0,0,phishing
0,0,14,14,1,0,0,phishing
0,0,14,14,1,0,0,phishing
0,0,14,14,0,0,0,legitimate
0,0,8,6,3,0,0,legitimate
0,0,3,3,0,1,0,phishing
0,0,18,18,0,0,0,phishing
0,0,20,3,0,0,0,legitimate
1,0,23,23,0,0,0,phishing
0,0,5,5,0,0,0,phishing
0,0,17,17,0,0,0,legitimate
